Data_Notificacao,Infectados,Precipitacao,Evaporacao,Umidade,Temp_Maxima,Temp_Media,Temp_Minima,Insolacao,Vel_Media,IDH,Populacao
16/02/2013,5,28.4,1.4,80,32,27.94,24.6,6.2,2.633333,682,2527355
17/02/2013,7,9.5,2.8,92,28.6,25.9,23.9,0.1,1.333333,682,2527355
18/02/2013,8,6.3,0.8,83.75,32.4,27.22,24.9,4.6,2.266667,682,2527355
19/02/2013,24,10.8,2.4,85.75,28.9,26.32,23.6,0.2,2.2,682,2527819
20/02/2013,23,38.2,1.5,76,31.6,27.66,23.7,10.3,3.733333,682,2527819
21/02/2013,18,0,4.6,71.25,32.4,28.4,25.8,10.5,4.233333,682,2527819
22/02/2013,9,0,5.2,72.5,32.4,28.22,25.1,8.4,3.633333,682,2527819
23/02/2013,8,0,4.7,75,32,27.58,23.7,9.4,3.1,682,2527819
24/02/2013,10,0,5.1,72.5,31.8,28.44,26.2,9.9,3,682,2527819
25/02/2013,20,0,4.8,73.5,32.1,27.86,24.3,9.9,3.033333,682,2527819
26/02/2013,28,0,5.1,73,33.1,28.4,24.9,7.6,3.933333,682,2528283
27/02/2013,18,0,4.7,73,32.6,28.88,26.8,10.3,2.733333,682,2528283
28/02/2013,24,0,4.9,75.25,32.2,28.4,26.3,9.3,3.433333,682,2528283
1/3/2013,11,0,5.1,74.25,32,28.42,25.5,9.1,4.533333,682,2528283
2/3/2013,6,0,5.5,73.5,33.4,29.1,26.3,7.9,2.833333,682,2528283
3/3/2013,6,0,5.8,71.25,33.9,29.1,25.9,9.6,3.4,682,2528283
4/3/2013,17,0,5.7,76.5,32.2,28.58,25.5,7.9,3.166667,682,2528283
5/3/2013,19,0,4.4,74.75,33,28.66,25.7,9.6,3.633333,682,2528747
6/3/2013,19,0,4.8,73.75,32.9,29.04,26.8,9,3.766667,682,2528747
7/3/2013,23,0,4.8,72.75,31.3,28.28,26.1,5.6,3.466667,682,2528747
8/3/2013,12,0.4,4.4,69.75,33.2,28.66,25.3,8.5,2.566667,682,2528747
9/3/2013,10,0,5,74.75,32.8,28.58,25.5,6.7,3.033333,682,2528747
10/3/2013,7,3.4,4.2,78.75,32.2,28.06,24.9,7.7,3.066667,682,2528747
11/3/2013,24,0,3.7,76.75,33.1,28.98,26.8,10,2.766667,682,2528747
12/3/2013,33,0,4.4,74,32.7,28.68,26.7,10.3,2.833333,682,2529211
13/03/2013,16,0,4.4,76.25,32.2,28.86,26.1,9.3,2.8,682,2529211
14/03/2013,15,0,4.3,77.5,32.8,29.02,26.9,9.5,2.5,682,2529211
15/03/2013,22,0,4.2,72.75,32.9,28.7,25.6,10.1,2.8,682,2529211
16/03/2013,5,11.8,4.8,85.5,29.6,27.1,25.3,0.6,3.066667,682,2529211
17/03/2013,10,12.8,2,77,31.8,28.56,25.6,9.6,2.566667,682,2529211
18/03/2013,19,10,3.2,80.75,31.8,28.24,25.2,8.1,2.766667,682,2529211
19/03/2013,10,2.4,1.7,86.75,29.4,27.06,24.9,0.7,1.5,682,2529675
20/03/2013,16,7,5,82,30.8,27.82,24.7,2.7,2.266667,682,2529675
21/03/2013,24,0.7,2.5,76.25,31.8,28.08,24.8,10,2.733333,682,2529675
22/03/2013,26,0.2,4.5,77,31.5,27.96,25.1,8.9,2.466667,682,2529675
23/03/2013,9,0.8,4.7,75.75,31.3,28.14,26.8,6.7,2.3,682,2529675
24/03/2013,9,0.6,3.6,80.5,30.9,27.88,25.8,6.8,2.033333,682,2529675
25/03/2013,17,2.4,3.6,79,31.4,27.86,25.5,6.7,1.233333,682,2529675
26/03/2013,23,5,3.6,78.25,31.8,28.02,24.9,8.8,2.133333,682,2530139
27/03/2013,19,6,3,81.25,31.7,27.68,24.9,6.6,2.466667,682,2530139
28/03/2013,27,3.6,2.9,80,31.6,28.06,24.9,8.2,2.066667,682,2530139
29/03/2013,11,0.1,3.5,75,32.2,28.96,26.6,9.1,2.266667,682,2530139
30/03/2013,12,0.7,3.8,77,32.2,28.5,25.9,7.3,3.366667,682,2530139
31/03/2013,10,4.8,3.5,76.25,32.6,28.7,25.3,10,3.633333,682,2530139
1/4/2013,45,0.1,5.1,73.25,32.6,28.34,26.1,9.7,2.266667,682,2530139
2/4/2013,30,0,5.1,75.75,30.9,27.44,23.5,4.6,1.666667,682,2530603
3/4/2013,34,7.4,2.8,74.25,31.8,27.66,23.4,9.5,2.2,682,2530603
4/4/2013,38,2,3.8,88,30.6,27.06,24.9,2.3,1.233333,682,2530603
5/4/2013,28,26.4,1,79.75,30.9,26.98,23.6,7.4,2.066667,682,2530603
6/4/2013,14,0.3,2.3,77,32,28.38,25.1,9.9,2.6,682,2530603
7/4/2013,19,0,3.3,78,31.8,27.98,25.1,9.9,1.566667,682,2530603
8/4/2013,57,0.8,3.2,84.75,29.9,27.12,25.3,3.7,0.333333,682,2530603
9/4/2013,49,12.4,1.5,82,31.8,28.06,24.3,7.5,1.8,682,2531067
10/4/2013,33,0.1,2.7,80.75,32,28.3,25.1,5.5,1.966667,682,2531067
11/4/2013,33,0,3.3,75.25,32.6,28.56,25.2,9.9,3.233333,682,2531067
12/4/2013,63,0,4,73,32.4,28.58,25.3,9.6,2.333333,682,2531067
13/04/2013,19,0,4.3,76,32.2,28.36,25,9.7,2.3,682,2531067
14/04/2013,10,0,3.3,72.25,32.4,27.9,24.1,9.9,2.1,682,2531067
15/04/2013,64,0,4,75,32.6,28.6,24.9,8.4,2.633333,682,2531067
16/04/2013,66,0,4.2,73.75,32.8,29.1,25.9,9,2.466667,682,2531531
17/04/2013,41,0,4,76,32.6,28.62,25.2,7,1.466667,682,2531531
18/04/2013,50,10.8,3.7,83.5,30.7,27.64,25.7,1.1,1.2,682,2531531
19/04/2013,59,5.6,1.6,83.75,32,27.54,24.1,3.9,1.666667,682,2531531
20/04/2013,24,32.1,1.6,81.5,31.6,26.44,22.8,5.5,1.933333,682,2531531
21/04/2013,15,0,2.1,79,31.6,27.06,24.1,6.7,1.533333,682,2531531
22/04/2013,62,7.8,2,83.5,31,27.38,23.9,6.8,1.533333,682,2531531
23/04/2013,26,12.3,1.5,84.75,30.4,25.98,23.1,3.9,1.3,682,2531995
24/04/2013,51,16.8,1.7,90.25,28.4,25.66,22.9,1,1.666667,682,2531995
25/04/2013,82,5.6,1.3,86.25,31.2,26.98,23.9,8.4,1.966667,682,2531995
26/04/2013,60,4.2,2.3,79.5,31.7,27.76,24.3,9.3,2.566667,682,2531995
27/04/2013,21,2.4,3.2,78.5,32,27.96,24.3,9.9,2.4,682,2531995
28/04/2013,40,2.1,2.2,82,30.8,27.34,25.1,3.7,2.033333,682,2531995
29/04/2013,61,0.1,1.6,80.75,31.5,26.88,24.1,4.7,1.9,682,2531995
30/04/2013,53,5.3,1.2,91.25,27.7,25.72,23.7,0,2,682,2532459
1/5/2013,28,16,0.9,81.75,31.2,27.34,24.3,8.5,2.3,682,2532459
2/5/2013,60,1.6,1.5,80.75,31.6,27.14,24.5,10.1,2.733333,682,2532459
3/5/2013,42,0,1.5,70.5,32.4,28.3,24.9,9.7,3.033333,682,2532459
4/5/2013,14,0,1.9,74.25,32,28.34,24.5,9.2,2.933333,682,2532459
5/5/2013,18,0,2.4,77.75,30.9,27.88,25,0.8,1.733333,682,2532459
6/5/2013,43,1,2.8,76.75,31.6,27.4,23.2,9.2,2.6,682,2532459
7/5/2013,45,0,3,79,32,27.98,24.1,9.5,2.133333,682,2532923
8/5/2013,70,0,3.3,76.5,32.4,28.54,25.2,9.5,1.966667,682,2532923
9/5/2013,44,5.2,3.3,79,31.6,28.22,24.9,8.7,1.9,682,2532923
10/5/2013,46,0,2.9,74.5,32.2,28.02,25,8.9,2.633333,682,2532923
11/5/2013,21,0,4,73.5,32.2,27.62,24.1,9.5,2,682,2532923
12/5/2013,25,2.1,3.9,78.25,31.8,27.7,24.3,8.4,2.366667,682,2532923
13/05/2013,53,0,4,72.25,32.2,28.56,25.4,8.4,2.233333,682,2532923
14/05/2013,38,3.8,4.3,93.5,29.5,25.9,24.4,0.7,2.033333,682,2533387
15/05/2013,40,32.3,1.1,79,31,26.76,23.2,7.2,2.733333,682,2533387
16/05/2013,34,0,3.1,79.5,31.8,27.62,24.3,9.8,2.066667,682,2533387
17/05/2013,64,0.2,2.9,80,31.9,27.88,24.9,9.3,1.866667,682,2533387
18/05/2013,18,2.3,1.5,87.75,29.8,27,24.8,4.1,1.733333,682,2533387
19/05/2013,36,27.6,0.6,86.5,30.2,26.44,23.6,2.4,2.133333,682,2533387
20/05/2013,67,14.8,0.7,82.5,32.3,27.02,22.8,5.9,1.2,682,2533387
21/05/2013,65,1.5,1.5,88.75,29.1,26.38,24.4,1.6,5.066667,682,2533851
22/05/2013,68,10,0.6,85.5,30.8,26.88,24.6,3.8,1.3,682,2533851
23/05/2013,67,14.1,0.7,88.75,29.8,25.98,23.9,2.7,1.7,682,2533851
24/05/2013,60,5.2,0.8,84.25,31.2,27.18,24.1,8.4,2.366667,682,2533851
25/05/2013,40,0.1,1.9,82.5,31.6,27.82,24.5,9.3,2.933333,682,2533851
26/05/2013,21,3.8,2.7,78.25,31.2,27.54,24.5,9.5,2.766667,682,2533851
27/05/2013,62,0,3.8,74,31,27.3,23.9,6.6,3.6,682,2533851
28/05/2013,59,0,3.8,74.5,31.6,27.68,24.4,9.7,3.4,682,2534315
29/05/2013,49,2.7,3,81.25,30.9,26.8,24.1,9.8,2.033333,682,2534315
30/05/2013,13,0,1.4,73.75,31.3,27.46,23.3,9.7,3.966667,682,2534315
31/05/2013,66,0,1.7,76.5,31.2,27.46,23.7,9.7,2.866667,682,2534315
1/6/2013,35,0,3,73,32.4,26.8,23.8,9.7,1.8,682,2534315
2/6/2013,23,0,2.6,83.25,31,26.82,23.3,7.9,1.8,682,2534315
3/6/2013,59,5,2.4,78.75,31.6,27.18,23.3,9.6,1.833333,682,2534315
4/6/2013,84,0,3,80.5,30.9,27.4,23.9,8.9,2.133333,682,2534779
5/6/2013,53,23.8,2.8,87.5,29.7,25.34,23.1,4,0.9,682,2534779
6/6/2013,64,3.8,1.1,85.75,30,25.92,23.2,6.8,2.8,682,2534779
7/6/2013,77,8.8,1.2,78.75,30.8,26.26,22.7,8.7,2.366667,682,2534779
8/6/2013,18,0,1,76.25,31.4,26.42,22.5,9.7,2.2,682,2534779
9/6/2013,19,0,2.1,83,29.6,26.06,23.7,0.6,2.233333,682,2534779
10/6/2013,56,0.3,1.2,73.5,31,26.72,23.3,9.3,2.2,682,2534779
11/6/2013,63,9.8,1.2,83.5,30.2,26.5,24.9,2.3,2.3,682,2535243
12/6/2013,50,0,1.7,76.25,30.8,26.82,23.3,9,2.733333,682,2535243
13/06/2013,70,8.5,1.1,82.25,30.8,26.74,23.5,9.5,2.433333,682,2535243
14/06/2013,63,12.8,2.2,87.5,29.4,25.86,23.1,2.6,1.7,682,2535243
15/06/2013,31,0.8,0.2,82.25,30.6,26.56,23.6,9.5,2.3,682,2535243
16/06/2013,26,0,1.3,81.75,30.6,26.98,23.8,9.4,2.333333,682,2535243
17/06/2013,72,10.2,3.1,81.75,30.4,26.68,23.9,7.8,2.033333,682,2535243
18/06/2013,75,1,2.6,82.25,30.8,26.78,23.9,9.7,1.966667,682,2535707
19/06/2013,31,1,2.6,78.25,30.9,27.08,23.8,8.7,2.833333,682,2535707
20/06/2013,82,0,4.4,78.25,31,26.9,23.9,9.9,2.6,682,2535707
21/06/2013,74,12,4,87.5,28.6,24.98,22.1,2.4,1.566667,682,2535707
22/06/2013,20,12.4,1.4,81.25,30.7,25.98,23,4,1.633333,682,2535707
23/06/2013,45,0.5,2.4,77,30.9,27.08,22.9,9,1.866667,682,2535707
24/06/2013,97,58.1,2.2,85.25,29.1,25.3,22.7,0.6,1.633333,682,2535707
25/06/2013,66,0.2,2.4,78.5,31.3,26.74,23.9,4.4,2.1,682,2536171
26/06/2013,56,0,2.7,78,30.6,27.1,24.3,8.9,2.466667,682,2536171
27/06/2013,39,0,3.6,74.75,31.4,27.9,25.1,9.6,2.466667,682,2536171
28/06/2013,80,1.6,3.7,81.5,30.6,27.1,25,7.9,2.133333,682,2536171
29/06/2013,44,1.3,3,92.5,28.9,25.46,23.6,2.8,1.666667,682,2536171
30/06/2013,27,46,0.7,89.5,29,25.42,22.9,4.6,1.066667,682,2536171
1/7/2013,38,2,2.3,75.25,31.6,26.26,23.3,9.9,1.866667,682,2536171
2/7/2013,76,0,3.7,78,31.3,26.96,23.1,6,2.666667,682,2536635
3/7/2013,61,14.2,3.1,87.25,29.7,24.84,23,4.7,2,682,2536635
4/7/2013,57,0.8,2.7,84.5,30.2,25.3,21.9,5.3,2.466667,682,2536635
5/7/2013,69,0,1.7,75,30.8,26.36,23.4,9.4,1.5,682,2536635
6/7/2013,26,14.4,3.6,79.25,29.4,26.36,23.6,5.5,2.3,682,2536635
7/7/2013,33,0.6,2.7,75,30.8,26.92,23.6,9.1,2.866667,682,2536635
8/7/2013,77,0,3.6,78,30.2,26.66,23.3,5.5,2.933333,682,2536635
9/7/2013,48,0,2.7,80.25,30.2,26.32,23,7,1.366667,682,2537099
10/7/2013,62,5.8,2.3,75.25,32,26.56,23.6,8.1,2.3,682,2537099
11/7/2013,68,0,3,72.5,30.8,26.34,21.9,7.9,3.566667,682,2537099
12/7/2013,49,8.4,4.3,78.25,29.6,25.74,22.7,5.7,2.3,682,2537099
13/07/2013,20,0.4,2.8,79.5,30.1,25.82,21.5,9.6,1.866667,682,2537099
14/07/2013,22,1.2,3,79.25,30.2,26.58,23.5,8.4,2.733333,682,2537099
15/07/2013,97,13.8,3.4,80,30.1,25.7,22.7,8.2,2.633333,682,2537099
16/07/2013,66,0.8,3.2,82.5,30,26.14,22.7,9.1,1.733333,682,2537563
17/07/2013,68,0.4,2.4,79.5,30.7,26.56,23,9.4,2.633333,682,2537563
18/07/2013,57,0,3.9,76.5,30.2,27.3,24.9,9.3,3.3,682,2537563
19/07/2013,48,9.2,3.7,81.75,29.7,25.88,23.3,6.9,3.3,682,2537563
20/07/2013,40,0.2,3,78.5,30.8,26.34,22.9,9.8,1.9,682,2537563
21/07/2013,19,0,3.3,80.25,30.8,26.46,23.1,9.9,1.8,682,2537563
22/07/2013,57,1.6,3.1,87.25,29.6,25.54,23.9,1.1,1.3,682,2537563
23/07/2013,67,0,2.1,76.5,31.9,26.72,22.3,9.9,2.933333,682,2538027
24/07/2013,50,0,5,79.75,30,26.78,23.3,0.4,2.733333,682,2538027
25/07/2013,48,0,3.6,78.5,30.7,27.3,25,9.8,3.566667,682,2538027
26/07/2013,36,4.8,3.4,81.5,30.2,26.58,23.5,7.6,2.133333,682,2538027
27/07/2013,30,6.6,2.9,75.5,30.5,26.5,23.1,9.9,2.733333,682,2538027
28/07/2013,34,0,4.1,76.25,31.7,26.08,23.1,9.8,2.2,682,2538027
29/07/2013,80,0,4.2,73.5,30.8,26.28,22.4,9.9,2.633333,682,2538027
30/07/2013,55,1.8,5.1,71.5,31.2,25.98,23.5,9.8,1.9,682,2538491
31/07/2013,45,0,4.6,70,31.7,26.82,22.8,9.7,2.2,682,2538491
1/8/2013,48,0,5.3,70.25,31.5,27.04,23.1,9.8,4.066667,682,2538491
2/8/2013,73,0,5.2,73.5,31.8,26.8,22.8,9.8,3.066667,682,2538491
3/8/2013,46,0,5.5,72.75,31.4,26.4,22.3,10,3.733333,682,2538491
4/8/2013,19,0,5.2,73.25,29.9,26.4,23.3,9.4,3.433333,682,2538491
5/8/2013,95,0,4.5,77.5,30.4,26.78,23.1,8.8,3.666667,682,2538491
6/8/2013,63,0,4.1,73.5,30.7,27,24,9.8,3.466667,682,2538955
7/8/2013,59,0,5.7,68.25,30.2,26.82,23.9,9.6,4.166667,682,2538955
8/8/2013,69,0,5.1,65.5,31.4,27.02,22.5,10,3.133333,682,2538955
9/8/2013,48,0,5.6,73.5,31.5,26.94,23.4,9.7,4.133333,682,2538955
10/8/2013,51,0,5.2,72.5,31.2,27.38,24.5,10.1,3.733333,682,2538955
11/8/2013,27,4,4.4,68.75,31.9,27.1,23.5,10,3.433333,682,2538955
12/8/2013,70,0,4.4,68.75,30.2,27.1,23.5,10.2,3.55,682,2538955
13/08/2013,33,0,4.4,75.25,31.2,27.54,23.9,9.8,4.5,682,2539419
14/08/2013,52,0,4.6,75.25,31.8,27.54,24.1,10.1,3.933333,682,2539419
15/08/2013,16,5,3.8,73.75,30.4,26.86,23.7,8.6,3.833333,682,2539419
16/08/2013,60,0.7,4.5,74.25,30.8,26.88,23.5,9.5,4.333333,682,2539419
17/08/2013,29,0,5.5,73.25,30.6,27.02,24.5,9.9,3.7,682,2539419
18/08/2013,22,1.7,4.3,80.25,31,26.92,24.2,8,3.2,682,2539419
19/08/2013,43,0,4.5,74.25,31.4,26.94,23.7,10.3,3.8,682,2539419
20/08/2013,40,0,4.6,70.25,31.4,27.24,23.8,10.2,4.466667,682,2539883
21/08/2013,65,0,5.4,68.25,31.5,27.12,23.6,10.1,3.966667,682,2539883
22/08/2013,38,0,4.9,71,31.4,27.46,23.7,9.9,3.8,682,2539883
23/08/2013,57,0,6.7,72.25,31.7,27.42,24.8,9.9,3.566667,682,2539883
24/08/2013,28,0,5.2,69,32.4,27.66,24.7,8.7,3.833333,682,2539883
25/08/2013,21,0,5.4,70.75,32.3,27.22,22.8,9.3,3,682,2539883
26/08/2013,43,0,4.5,70.75,32.8,27.42,23.7,5.4,3.133333,682,2539883
27/08/2013,37,0,5.8,77.25,31.8,27.14,23.3,8.6,2.7,682,2540347
28/08/2013,93,0,4.4,74.5,30.9,27.32,24.5,3.7,3,682,2540347
29/08/2013,36,1.8,4,83,30.2,26.72,24.6,5.1,4.3,682,2540347
30/08/2013,47,0.3,3.2,78.75,32.2,27.16,25.1,7.2,3.233333,682,2540347
31/08/2013,19,0,5,74.25,32.6,27.82,24.3,9.5,3.933333,682,2540347
1/9/2013,8,0,5.2,72.75,32.8,27.4,23.8,10.1,3.566667,682,2540347
2/9/2013,39,0,5.8,72.25,30.9,26.82,23.2,9.8,3.166667,682,2540347
3/9/2013,20,0,5,77.75,31.4,27.04,24,9.9,3.066667,682,2540811
4/9/2013,20,6.4,4.1,80,30.4,26.58,23.5,8,3.966667,682,2540811
5/9/2013,28,1.4,4.3,82,30.4,26.42,24.4,5.1,3.933333,682,2540811
6/9/2013,23,0,4.2,76,31.2,27.26,23.7,9.8,3.733333,682,2540811
7/9/2013,9,0,5.1,74,30.9,27.02,23.6,10,3.2,682,2540811
8/9/2013,3,0,5.6,72.75,31.2,27.5,24.9,9.8,4.433333,682,2540811
9/9/2013,26,0,6.6,74.25,32.2,27.64,24.6,8.8,3.1,682,2540811
10/9/2013,17,0,6.3,77.25,32.4,27.78,25.5,9.1,3.8,682,2541275
11/9/2013,23,0,6,67.25,31.8,27.3,23.7,10.4,4.066667,682,2541275
12/9/2013,23,0,6.6,71.75,31,26.74,22.7,9.8,4.1,682,2541275
13/09/2013,25,0,5.4,78.5,31.4,27.24,24.6,10.1,3.966667,682,2541275
14/09/2013,9,0,6.1,74.25,31.2,27.9,25.3,10.1,4.966667,682,2541275
15/09/2013,8,0,5.6,77,31.3,27.56,25.1,9.4,4.433333,682,2541275
16/09/2013,29,0,5.2,77.25,31.7,27.12,24,10.2,4.2,682,2541275
17/09/2013,22,0,6.1,74.25,31.6,27.38,24.3,9.6,4.166667,682,2541739
18/09/2013,21,0,5,71.5,32.4,27.82,24.1,9.5,4.033333,682,2541739
19/09/2013,22,0,6.6,69.5,31.8,27.64,24,10.2,4.366667,682,2541739
20/09/2013,21,0,6.6,68.5,33.3,27.32,23.1,10.2,3.833333,682,2541739
21/09/2013,12,0,6.5,72.75,33,27.24,22.8,9.2,3.2,682,2541739
22/09/2013,3,0.5,6.2,73.25,31.8,27.38,24.5,9.4,4.4,682,2541739
23/09/2013,18,1,5.6,76.5,30.9,27.08,23.9,8.8,3.6,682,2541739
24/09/2013,7,0,4.8,77.75,31.2,26.9,23.3,9.9,3.2,682,2542203
25/09/2013,19,0,4.6,76,30.8,27.24,24.3,9,2.733333,682,2542203
26/09/2013,11,0,4.5,76,31.7,27.12,23.1,10.1,3.433333,682,2542203
27/09/2013,8,1.2,3.2,76.75,31.5,27.38,24.6,9.2,3.033333,682,2542203
28/09/2013,7,0,4,70,31.9,27.56,24.3,9.4,3.6,682,2542203
29/09/2013,7,0,5.4,66.75,31.8,27.8,25.2,10.2,5.3,682,2542203
30/09/2013,22,0,6.1,72.75,31.8,27.74,25.3,10.3,3.866667,682,2542203
1/10/2013,7,0.5,6.3,76.5,31.6,26.88,24,9.6,3.3,682,2542667
2/10/2013,9,0,5.4,72.5,31.7,27.68,24.1,10.1,4.033333,682,2542667
3/10/2013,16,0,6,74.25,32.4,27.9,25.1,10.4,3.9,682,2542667
4/10/2013,10,0,5.8,70,32.2,28.02,25.4,10.4,3.833333,682,2542667
5/10/2013,5,0,5.7,73.75,32,27.1,24.1,8.3,3.8,682,2542667
6/10/2013,8,0,5.4,75.75,31.6,27.28,23.6,1,2.3,682,2542667
7/10/2013,11,0,4.2,73,32.2,27.78,25.3,9.7,2.833333,682,2542667
8/10/2013,10,4.6,5.4,74.5,32.2,27.58,24.1,10.5,3.8,682,2543131
9/10/2013,13,0,5.6,73.5,32.8,28.24,25.6,10.3,3.833333,682,2543131
10/10/2013,12,0,6.3,74.5,32.5,27.66,24.8,10.2,3.966667,682,2543131
11/10/2013,17,0,7.2,68,32.5,27.96,24.7,10.4,4.133333,682,2543131
12/10/2013,3,0,6.7,73.25,31.6,27.88,25.6,10.4,4.633333,682,2543131
13/10/2013,4,0,6.1,74.75,31.2,27.06,23.7,8.9,3.766667,682,2543131
14/10/2013,12,0,4.8,72.75,31.8,27.02,22.7,10.4,3.8,682,2543131
15/10/2013,12,0.1,5.7,72,31.8,27.78,24.9,9.8,3.8,682,2543595
16/10/2013,7,0.3,5.7,73.5,31.8,27.34,24.1,10.1,3.733333,682,2543595
17/10/2013,15,0,5.9,70.75,31.5,27.44,24.5,10.5,3.433333,682,2543595
18/10/2013,3,0,5.3,74.75,31.8,27.64,24.4,10.4,4.6,682,2543595
19/10/2013,4,0,5.1,69,32.1,27.68,24.3,10.7,3.433333,682,2543595
20/10/2013,2,0,5.3,74.25,32.2,27.84,24.5,10.7,4.433333,682,2543595
21/10/2013,9,0.2,5,72.75,32.6,28.02,24.9,10.5,3.566667,682,2543595
22/10/2013,6,0,5.7,69.25,32,27.78,25.1,10.7,3.133333,682,2544059
23/10/2013,10,1,5.9,79.25,31.4,26.94,25.1,6.2,2.6,682,2544059
24/10/2013,7,2.1,5.1,74.75,32,27.94,24.9,9.3,3.566667,682,2544059
25/10/2013,9,0,5.2,74.25,32.4,28.06,25.3,7.3,3.566667,682,2544059
26/10/2013,7,0.3,5.8,75.25,31.8,27.7,25.1,8,2.9,682,2544059
27/10/2013,6,0.3,4.9,76,32,27.78,24.9,10.6,3.2,682,2544059
28/10/2013,6,0,5.1,75,31.5,27.36,25.3,10.2,3.633333,682,2544059
29/10/2013,8,0,5.2,69.5,31.4,27.78,25.1,9.4,3.833333,682,2544523
30/10/2013,9,0,5.4,73.25,31.4,27.4,24.8,10.9,2.8,682,2544523
31/10/2013,15,0,6.1,66.5,32,28.02,25.5,11.1,4,682,2544523
1/11/2013,4,0,6.8,70,31.9,27.96,25.3,10.6,3.6,682,2544523
2/11/2013,4,0.1,5.6,77.25,32.6,28.22,25.3,11.2,3.933333,682,2544523
3/11/2013,2,0.5,5,75.75,32.6,27.94,24.9,6.5,3.733333,682,2544523
4/11/2013,8,2.6,4.6,80,31.8,27.22,24.7,8.5,3,682,2544523
5/11/2013,10,0,4.5,76.5,32.1,27.98,25.2,8.3,3.933333,682,2544987
6/11/2013,3,0,4.7,70.25,32.6,28.14,25.2,10.9,3.866667,682,2544987
7/11/2013,6,0,5.2,71.25,33,28.16,24.7,9,3.733333,682,2544987
8/11/2013,3,0,6.1,75.75,32.2,28.22,25.9,10,3.433333,682,2544987
9/11/2013,4,0,5.5,70.5,32.4,28.38,25.7,9.8,3.5,682,2544987
10/11/2013,0,0,6.2,73.25,32.4,28.16,25.6,10.1,4.466667,682,2544987
11/11/2013,8,0.5,6,77.75,31.8,27.66,24.9,9.7,3.066667,682,2544987
12/11/2013,3,0.5,5.3,73.25,31.9,27.52,24.8,10.1,3.433333,682,2545451
13/11/2013,5,0,5.7,70.25,31.8,28.18,25.7,9.4,4.533333,682,2545451
14/11/2013,4,0,5.4,75.5,31.8,27.86,25.3,10.3,3.466667,682,2545451
15/11/2013,1,0.2,5.3,74.75,31.7,27.62,25.6,10.8,3.8,682,2545451
16/11/2013,2,0.5,5.2,76.25,30.3,26.8,24.9,7.2,3.966667,682,2545451
17/11/2013,1,0,4.4,73,30.3,27.44,25.1,7,4.133333,682,2545451
18/11/2013,10,0,4.6,69.5,32.1,27.62,24,11,4.3,682,2545451
19/11/2013,4,0,6.2,72,31.8,27.86,24.3,8.6,5.233333,682,2545915
20/11/2013,12,0,6,73.75,29.2,27.94,25.1,0,3.147773,682,2545915
21/11/2013,7,0,5.5,75.5,31.4,27.74,25.3,5.1,3.3,682,2545915
22/11/2013,11,0,4.6,82.25,30.8,26.54,24.9,5.2,2.966667,682,2545915
23/11/2013,1,0.6,3.4,76.5,31.4,27.5,24.3,6.5,2.566667,682,2545915
24/11/2013,2,0,4.8,73.5,32.3,28.14,25.7,10.4,2.833333,682,2545915
25/11/2013,7,0,4.2,72.5,32.2,28.14,24.3,11,5.166667,682,2545915
26/11/2013,4,0,4.9,80.25,31.8,27.74,25.5,9.4,3.633333,682,2546379
27/11/2013,10,0,4.8,74.25,30.3,27.08,24.7,5.1,3.033333,682,2546379
28/11/2013,5,0,4.5,71.5,31.4,27.52,23.7,7.5,3.866667,682,2546379
29/11/2013,8,0,5.6,79.25,31.4,27.66,25.3,10,4.433333,682,2546379
30/11/2013,1,5.7,4.7,74.75,32,27.32,24.1,10.8,3.6,682,2546379
1/12/2013,0,0,5.3,69.25,33.2,28.36,25.6,10.9,3.033333,682,2546379
2/12/2013,1,0,6,73.75,31.9,28.06,25.6,10.7,2.833333,682,2546379
3/12/2013,7,0,4.8,73,32.7,28.16,24.7,10.7,3.866667,682,2546843
4/12/2013,2,0,5,73.25,31.7,27.94,25.6,10.8,2.933333,682,2546843
5/12/2013,9,0,4.6,73.25,31.8,27.98,25.1,10.6,3.233333,682,2546843
6/12/2013,2,0,5,75.75,32,28.06,25.7,10.8,2.766667,682,2546843
7/12/2013,3,0,4.3,74.75,32.2,28.04,25.6,10.9,2.833333,682,2546843
8/12/2013,0,0,5.3,74.25,32,27.76,24.6,11.1,3.4,682,2546843
9/12/2013,10,0,5.9,72,32.2,28.5,25.9,11.2,4.933333,682,2546843
10/12/2013,10,0.5,5.1,69.75,32.5,27.56,24.3,10.4,2.033333,682,2547307
11/12/2013,18,0,6.6,70.5,31.2,27.66,25.1,10.6,3.2,682,2547307
12/12/2013,8,0,6.2,75.5,31.6,27.92,25.3,10.4,2.733333,682,2547307
13/12/2013,3,0,4.4,73.25,32.1,27.9,23.8,11.2,2.733333,682,2547307
14/12/2013,1,0,5,72.75,32.1,27.82,24.4,10.5,3.3,682,2547307
15/12/2013,3,0,4.5,67.75,31.6,28.12,25.4,10.5,3.266667,682,2547307
16/12/2013,12,0,5.6,74.25,31.8,27.78,25.5,8.7,3.233333,682,2547307
17/12/2013,6,0,6,72.75,32,28.22,25.7,8.9,2.7,682,2547771
18/12/2013,7,0,5.2,73.75,31.8,28,25.5,10.1,3.566667,682,2547771
19/12/2013,11,0,5,75,31.9,28.04,25.3,8,2.733333,682,2547771
20/12/2013,1,7.9,4.9,79.75,29.2,26.54,24.5,0,2.066667,682,2547771
