ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-03-06,0.2563651566157338,-0.9348245740024216,1.4634467089634982,0.2563651566157338,0.2563651566157338,0.011981239546914834,0.011981239546914834,0.011981239546914834,0.0029442970711243623,0.0029442970711243623,0.0029442970711243623,0.009036942475790472,0.009036942475790472,0.009036942475790472,0.0,0.0,0.0,0.2683463961626486
2011-03-07,0.256074528176968,-0.9773509492574401,1.5549078599827955,0.256074528176968,0.256074528176968,0.01970114264136037,0.01970114264136037,0.01970114264136037,0.00828637895558614,0.00828637895558614,0.00828637895558614,0.011414763685774234,0.011414763685774234,0.011414763685774234,0.0,0.0,0.0,0.2757756708183284
2011-03-08,0.25578389973820226,-1.0351028436908254,1.566371864159613,0.25578389973820226,0.25578389973820226,0.012470501459449177,0.012470501459449177,0.012470501459449177,-0.0018068203457658732,-0.0018068203457658732,-0.0018068203457658732,0.014277321805215048,0.014277321805215048,0.014277321805215048,0.0,0.0,0.0,0.2682544011976514
2011-03-09,0.2554932712994365,-0.9640937243943667,1.4509249312804586,0.2554932712994365,0.2554932712994365,0.008144001781899462,0.008144001781899462,0.008144001781899462,-0.00950547646242048,-0.00950547646242048,-0.00950547646242048,0.017649478244319942,0.017649478244319942,0.017649478244319942,0.0,0.0,0.0,0.26363727308133594
2011-03-10,0.2552026428606707,-0.8970474995804874,1.5646829286581045,0.2552026428606707,0.2552026428606707,0.0025417087820367545,0.0025417087820367545,0.0025417087820367545,-0.019007705760646493,-0.019007705760646493,-0.019007705760646493,0.021549414542683252,0.021549414542683252,0.021549414542683252,0.0,0.0,0.0,0.2577443516427074
2011-03-11,0.25491201442190503,-0.8789237514815433,1.5263588408304158,0.25491201442190503,0.25491201442190503,0.045417546404947634,0.045417546404947634,0.045417546404947634,0.01942982428699069,0.01942982428699069,0.01942982428699069,0.025987722117956944,0.025987722117956944,0.025987722117956944,0.0,0.0,0.0,0.3003295608268527
2011-03-12,0.2546213859831393,-1.0471877652337664,1.4770010055003908,0.2546213859831393,0.2546213859831393,0.03062605138202516,0.03062605138202516,0.03062605138202516,-0.00034049774494861434,-0.00034049774494861434,-0.00034049774494861434,0.03096654912697378,0.03096654912697378,0.03096654912697378,0.0,0.0,0.0,0.2852474373651645
2011-03-13,0.2543307575443735,-0.910181965329396,1.5425552291826392,0.2543307575443735,0.2543307575443735,0.03942313457774396,0.03942313457774396,0.03942313457774396,0.002944297071173898,0.002944297071173898,0.002944297071173898,0.036478837506570064,0.036478837506570064,0.036478837506570064,0.0,0.0,0.0,0.29375389212211744
2011-03-14,0.25404012910560775,-0.9790689398172746,1.584978486711158,0.25404012910560775,0.25404012910560775,0.05079406279023339,0.05079406279023339,0.05079406279023339,0.008286378955658999,0.008286378955658999,0.008286378955658999,0.04250768383457439,0.04250768383457439,0.04250768383457439,0.0,0.0,0.0,0.30483419189584116
2011-03-15,0.253749500666842,-1.055603966590707,1.5404841235457492,0.253749500666842,0.253749500666842,0.0472190366804139,0.0472190366804139,0.0472190366804139,-0.0018068203457552044,-0.0018068203457552044,-0.0018068203457552044,0.049025857026169094,0.049025857026169094,0.049025857026169094,0.0,0.0,0.0,0.30096853734725587
2011-03-16,0.2534588722280763,-0.9078824943199001,1.5006258988459615,0.2534588722280763,0.2534588722280763,0.0464900275501294,0.0464900275501294,0.0464900275501294,-0.009505476462459536,-0.009505476462459536,-0.009505476462459536,0.055995504012588945,0.055995504012588945,0.055995504012588945,0.0,0.0,0.0,0.29994889977820566
2011-03-17,0.2531682437893105,-0.9343874940391728,1.4689665117670783,0.2531682437893105,0.2531682437893105,0.04436036566848691,0.04436036566848691,0.04436036566848691,-0.01900770576063334,-0.01900770576063334,-0.01900770576063334,0.06336807142912027,0.06336807142912027,0.06336807142912027,0.0,0.0,0.0,0.2975286094577974
2011-03-18,0.25287761535054476,-0.9595212447454561,1.5171983403590816,0.25287761535054476,0.25287761535054476,0.09051429129707832,0.09051429129707832,0.09051429129707832,0.01942982428701159,0.01942982428701159,0.01942982428701159,0.07108446701006672,0.07108446701006672,0.07108446701006672,0.0,0.0,0.0,0.3433919066476231
2011-03-19,0.25258698691177905,-0.9318433381593243,1.5263301970296634,0.25258698691177905,0.25258698691177905,0.07873498118721914,0.07873498118721914,0.07873498118721914,-0.00034049774493909076,-0.00034049774493909076,-0.00034049774493909076,0.07907547893215823,0.07907547893215823,0.07907547893215823,0.0,0.0,0.0,0.33132196809899817
2011-03-20,0.25229635847301324,-0.889615855264686,1.5119071631804055,0.25229635847301324,0.25229635847301324,0.09020676195878702,0.09020676195878702,0.09020676195878702,0.002944297071156392,0.002944297071156392,0.002944297071156392,0.08726246488763062,0.08726246488763062,0.08726246488763062,0.0,0.0,0.0,0.34250312043180026
2011-03-21,0.2520057300342476,-0.8904531354169807,1.5726670669408793,0.2520057300342476,0.2520057300342476,0.10384469432858022,0.10384469432858022,0.10384469432858022,0.008286378955612586,0.008286378955612586,0.008286378955612586,0.09555831537296762,0.09555831537296762,0.09555831537296762,0.0,0.0,0.0,0.3558504243628278
2011-03-22,0.25171510159548177,-0.8698460684383853,1.6205403398554428,0.25171510159548177,0.25171510159548177,0.10206186740036279,0.10206186740036279,0.10206186740036279,-0.0018068203457229277,-0.0018068203457229277,-0.0018068203457229277,0.10386868774608571,0.10386868774608571,0.10386868774608571,0.0,0.0,0.0,0.35377696899584454
2011-03-23,0.251424473156716,-0.789177760401227,1.681422913736741,0.251424473156716,0.251424473156716,0.10258802280263953,0.10258802280263953,0.10258802280263953,-0.009505476462418023,-0.009505476462418023,-0.009505476462418023,0.11209349926505754,0.11209349926505754,0.11209349926505754,0.0,0.0,0.0,0.3540124959593555
2011-03-24,0.25113384471795025,-0.8838454067896802,1.5438008693950303,0.25113384471795025,0.25113384471795025,0.10112095306873291,0.10112095306873291,0.10112095306873291,-0.019007705760607306,-0.019007705760607306,-0.019007705760607306,0.12012865882934022,0.12012865882934022,0.12012865882934022,0.0,0.0,0.0,0.35225479778668317
2011-03-25,0.2508432162791845,-0.9375556650567962,1.5945660063722265,0.2508432162791845,0.2508432162791845,0.14729783305233227,0.14729783305233227,0.14729783305233227,0.0194298242869771,0.0194298242869771,0.0194298242869771,0.12786800876535517,0.12786800876535517,0.12786800876535517,0.0,0.0,0.0,0.3981410493315167
2011-03-26,0.25055258784041884,-0.8779731771250268,1.630145269234165,0.25055258784041884,0.25055258784041884,0.1348649422680516,0.1348649422680516,0.1348649422680516,-0.00034049774493874853,-0.00034049774493874853,-0.00034049774493874853,0.13520544001299034,0.13520544001299034,0.13520544001299034,0.0,0.0,0.0,0.38541753010847046
2011-03-27,0.250261959401653,-0.8392445545670199,1.639016526075426,0.250261959401653,0.250261959401653,0.14498143381772835,0.14498143381772835,0.14498143381772835,0.002944297071144371,0.002944297071144371,0.002944297071144371,0.14203713674658397,0.14203713674658397,0.14203713674658397,0.0,0.0,0.0,0.3952433932193814
2011-03-28,0.2499713309628873,-0.795235573895565,1.6323436358918313,0.2499713309628873,0.2499713309628873,0.15655027902667487,0.15655027902667487,0.15655027902667487,0.008286378955633465,0.008286378955633465,0.008286378955633465,0.14826390007104145,0.14826390007104145,0.14826390007104145,0.0,0.0,0.0,0.40652160998956216
2011-03-29,0.2496807025241215,-0.8325843306928249,1.6008185894252018,0.2496807025241215,0.2496807025241215,0.1519866748676997,0.1519866748676997,0.1519866748676997,-0.0018068203458100507,-0.0018068203458100507,-0.0018068203458100507,0.15379349521350974,0.15379349521350974,0.15379349521350974,0.0,0.0,0.0,0.40166737739182123
2011-03-30,0.24939007408535577,-0.858448620375281,1.5886398199717462,0.24939007408535577,0.24939007408535577,0.14903748633642958,0.14903748633642958,0.14903748633642958,-0.009505476462435209,-0.009505476462435209,-0.009505476462435209,0.1585429627988648,0.1585429627988648,0.1585429627988648,0.0,0.0,0.0,0.39842756042178534
2011-03-31,0.24909944564659003,-0.8816673787322331,1.6483475507097891,0.24909944564659003,0.24909944564659003,0.1434331267750157,0.1434331267750157,0.1434331267750157,-0.01900770576065134,-0.01900770576065134,-0.01900770576065134,0.16244083253566702,0.16244083253566702,0.16244083253566702,0.0,0.0,0.0,0.3925325724216058
2011-04-01,0.2488088172078243,-0.7516311931444979,1.6880096059018466,0.2488088172078243,0.2488088172078243,0.1848590013712879,0.1848590013712879,0.1848590013712879,0.019429824286998,0.019429824286998,0.019429824286998,0.16542917708428986,0.16542917708428986,0.16542917708428986,0.0,0.0,0.0,0.4336678185791122
2011-04-02,0.24851818876905848,-0.8167940099626386,1.653018227660271,0.2485181887690585,0.2485181887690585,0.16712494737798714,0.16712494737798714,0.16712494737798714,-0.00034049774498203417,-0.00034049774498203417,-0.00034049774498203417,0.1674654451229692,0.1674654451229692,0.1674654451229692,0.0,0.0,0.0,0.4156431361470456
2011-04-03,0.24822756033029275,-0.835344762713137,1.6556408760863248,0.24822756033029275,0.24822756033029275,0.17146831277637936,0.17146831277637936,0.17146831277637936,0.002944297071132351,0.002944297071132351,0.002944297071132351,0.168524015705247,0.168524015705247,0.168524015705247,0.0,0.0,0.0,0.4196958731066721
2011-04-04,0.24793693189152702,-0.9057780099656756,1.6622767131518796,0.24793693189152702,0.24793693189152702,0.17688379985409136,0.17688379985409136,0.17688379985409136,0.008286378955587051,0.008286378955587051,0.008286378955587051,0.16859742089850427,0.16859742089850427,0.16859742089850427,0.0,0.0,0.0,0.4248207317456184
2011-04-05,0.24764630345276128,-0.7704307577487159,1.6160147186589677,0.24764630345276128,0.24764630345276128,0.16589036998665246,0.16589036998665246,0.16589036998665246,-0.0018068203457015939,-0.0018068203457015939,-0.0018068203457015939,0.16769719033235406,0.16769719033235406,0.16769719033235406,0.0,0.0,0.0,0.41353667343941375
2011-04-06,0.24735567501399555,-0.814170759143158,1.6145388887349257,0.24735567501399555,0.24735567501399555,0.15634880307609636,0.15634880307609636,0.15634880307609636,-0.009505476462433979,-0.009505476462433979,-0.009505476462433979,0.16585427953853035,0.16585427953853035,0.16585427953853035,0.0,0.0,0.0,0.4037044780900919
2011-04-07,0.24706504657522976,-0.86775104713255,1.654707488790807,0.24706504657522976,0.24706504657522976,0.14411134788602026,0.14411134788602026,0.14411134788602026,-0.019007705760625295,-0.019007705760625295,-0.019007705760625295,0.16311905364664556,0.16311905364664556,0.16311905364664556,0.0,0.0,0.0,0.39117639446125
2011-04-08,0.24677441813646403,-0.8250003553515047,1.5987107919080308,0.24677441813646406,0.24677441813646406,0.17899063316840888,0.17899063316840888,0.17899063316840888,0.01942982428700184,0.01942982428700184,0.01942982428700184,0.15956080888140703,0.15956080888140703,0.15956080888140703,0.0,0.0,0.0,0.4257650513048729
2011-04-09,0.2464837896976982,-0.8832258468577638,1.710150864622025,0.2464837896976982,0.2464837896976982,0.15492632836445402,0.15492632836445402,0.15492632836445402,-0.00034049774493806413,-0.00034049774493806413,-0.00034049774493806413,0.1552668261093921,0.1552668261093921,0.1552668261093921,0.0,0.0,0.0,0.4014101180621522
2011-04-10,0.24619316125893256,-0.8012013168944397,1.6525986125963543,0.24619316125893256,0.24619316125893256,0.15328526016625518,0.15328526016625518,0.15328526016625518,0.002944297071176401,0.002944297071176401,0.002944297071176401,0.15034096309507883,0.15034096309507883,0.15034096309507883,0.0,0.0,0.0,0.39947842142518775
2011-04-11,0.24590253282016683,-0.8631628577342739,1.6324292216962708,0.24590253282016683,0.24590253282016683,0.1531881837626493,0.1531881837626493,0.1531881837626493,0.00828637895565991,0.00828637895565991,0.00828637895565991,0.1449018048069894,0.1449018048069894,0.1449018048069894,0.0,0.0,0.0,0.39909071658281614
2011-04-12,0.24561190438140101,-0.8379540595869583,1.6423705528339192,0.24561190438140101,0.24561190438140101,0.13727358335833503,0.13727358335833503,0.13727358335833503,-0.0018068203456693157,-0.0018068203456693157,-0.0018068203456693157,0.13908040370400437,0.13908040370400437,0.13908040370400437,0.0,0.0,0.0,0.3828854877397361
2011-04-13,0.24532127594263528,-0.8922919397445493,1.6034696840353537,0.2453212759426353,0.2453212759426353,0.12351217760324737,0.12351217760324737,0.12351217760324737,-0.009505476462432754,-0.009505476462432754,-0.009505476462432754,0.13301765406568014,0.13301765406568014,0.13301765406568014,0.0,0.0,0.0,0.36883345354588265
2011-04-14,0.2450306475038695,-0.8516696525020462,1.6566797789891294,0.2450306475038695,0.2450306475038695,0.10785364997915751,0.10785364997915751,0.10785364997915751,-0.019007705760612142,-0.019007705760612142,-0.019007705760612142,0.12686135573976967,0.12686135573976967,0.12686135573976967,0.0,0.0,0.0,0.352884297483027
2011-04-15,0.24474001906510381,-0.8734538071272153,1.6441815760765457,0.24474001906510381,0.24474001906510381,0.14019285710581916,0.14019285710581916,0.14019285710581916,0.019429824287005678,0.019429824287005678,0.019429824287005678,0.12076303281881345,0.12076303281881345,0.12076303281881345,0.0,0.0,0.0,0.384932876170923
2011-04-16,0.24444939062633803,-0.8894961977312147,1.624902890513746,0.24444939062633803,0.24444939062633803,0.11453408364968953,0.11453408364968953,0.11453408364968953,-0.00034049774495494413,-0.00034049774495494413,-0.00034049774495494413,0.11487458139464446,0.11487458139464446,0.11487458139464446,0.0,0.0,0.0,0.35898347427602756
2011-04-17,0.2441587621875723,-0.8668764246347131,1.5382175145629078,0.2441587621875723,0.2441587621875723,0.11228912445774615,0.11228912445774615,0.11228912445774615,0.0029442970711028257,0.0029442970711028257,0.0029442970711028257,0.10934482738664333,0.10934482738664333,0.10934482738664333,0.0,0.0,0.0,0.35644788664531846
2011-04-18,0.24386813374880648,-0.8993950016443885,1.6228634262669692,0.24386813374880648,0.24386813374880648,0.1126024592017118,0.1126024592017118,0.1126024592017118,0.008286378955613499,0.008286378955613499,0.008286378955613499,0.1043160802460983,0.1043160802460983,0.1043160802460983,0.0,0.0,0.0,0.3564705929505183
2011-04-19,0.24357750531004074,-0.9124265590928637,1.5836293025155355,0.24357750531004074,0.24357750531004074,0.09811395056729647,0.09811395056729647,0.09811395056729647,-0.0018068203457564376,-0.0018068203457564376,-0.0018068203457564376,0.09992077091305292,0.09992077091305292,0.09992077091305292,0.0,0.0,0.0,0.3416914558773372
2011-04-20,0.243286876871275,-0.9279280791684368,1.6317314338658593,0.243286876871275,0.243286876871275,0.08677278614158586,0.08677278614158586,0.08677278614158586,-0.009505476462431526,-0.009505476462431526,-0.009505476462431526,0.09627826260401738,0.09627826260401738,0.09627826260401738,0.0,0.0,0.0,0.3300596630128609
2011-04-21,0.24299624843250928,-0.9297647253976932,1.6165091512600391,0.24299624843250928,0.24299624843250928,0.07448421501325245,0.07448421501325245,0.07448421501325245,-0.019007705760630402,-0.019007705760630402,-0.019007705760630402,0.09349192077388285,0.09349192077388285,0.09349192077388285,0.0,0.0,0.0,0.31748046344576175
2011-04-22,0.24270561999374354,-0.8775898595839136,1.548485981747037,0.24270561999374354,0.24270561999374354,0.11107634820313124,0.11107634820313124,0.11107634820313124,0.019429824286966983,0.019429824286966983,0.019429824286966983,0.09164652391616425,0.09164652391616425,0.09164652391616425,0.0,0.0,0.0,0.3537819681968748
2011-04-23,0.24241499155497775,-0.9302443080831898,1.6094646772713332,0.24241499155497775,0.24241499155497775,0.09046559207029961,0.09046559207029961,0.09046559207029961,-0.00034049774499822873,-0.00034049774499822873,-0.00034049774499822873,0.09080608981529782,0.09080608981529782,0.09080608981529782,0.0,0.0,0.0,0.3328805836252774
2011-04-24,0.242124363116212,-0.9840967962272011,1.5380718187856661,0.242124363116212,0.242124363116212,0.09395647964967532,0.09395647964967532,0.09395647964967532,0.00294429707115236,0.00294429707115236,0.00294429707115236,0.09101218257852298,0.09101218257852298,0.09101218257852298,0.0,0.0,0.0,0.33608084276588734
2011-04-25,0.2418337346774462,-0.8816321052283229,1.6533564494176463,0.2418337346774462,0.2418337346774462,0.10056913341633818,0.10056913341633818,0.10056913341633818,0.008286378955634378,0.008286378955634378,0.008286378955634378,0.0922827544607038,0.0922827544607038,0.0922827544607038,0.0,0.0,0.0,0.3424028680937844
2011-04-26,0.24154310623868053,-0.9794867737774505,1.5576438923137137,0.24154310623868053,0.24154310623868053,0.09280474307485354,0.09280474307485354,0.09280474307485354,-0.0018068203456860698,-0.0018068203456860698,-0.0018068203456860698,0.09461156342053961,0.09461156342053961,0.09461156342053961,0.0,0.0,0.0,0.33434784931353406
2011-04-27,0.2412524777999148,-0.9620051986910094,1.6101593285135323,0.2412524777999148,0.2412524777999148,0.0884627163750491,0.0884627163750491,0.0884627163750491,-0.009505476462448714,-0.009505476462448714,-0.009505476462448714,0.09796819283749779,0.09796819283749779,0.09796819283749779,0.0,0.0,0.0,0.32971519417496387
2011-04-28,0.240961849361149,-0.9782044870119231,1.6178279735627599,0.240961849361149,0.240961849361149,0.08329097848650786,0.08329097848650786,0.08329097848650786,-0.019007705760630135,-0.019007705760630135,-0.019007705760630135,0.10229868424713799,0.10229868424713799,0.10229868424713799,0.0,0.0,0.0,0.32425282784765685
2011-04-29,0.24067122092238327,-0.890146171955475,1.5421716127299718,0.24067122092238327,0.24067122092238327,0.12695660201949052,0.12695660201949052,0.12695660201949052,0.019429824286987883,0.019429824286987883,0.019429824286987883,0.10752677773250262,0.10752677773250262,0.10752677773250262,0.0,0.0,0.0,0.3676278229418738
2011-04-30,0.24038059248361746,-0.9533759916219898,1.6372739856990712,0.24038059248361746,0.24038059248361746,0.11321524043279307,0.11321524043279307,0.11321524043279307,-0.0003404977449542587,-0.0003404977449542587,-0.0003404977449542587,0.11355573817774735,0.11355573817774735,0.11355573817774735,0.0,0.0,0.0,0.3535958329164105
2011-05-01,0.2400899640448518,-0.8548044480352552,1.73856253009576,0.2400899640448518,0.2400899640448518,0.12321502647396027,0.12321502647396027,0.12321502647396027,0.00294429707114034,0.00294429707114034,0.00294429707114034,0.12027072940281991,0.12027072940281991,0.12027072940281991,0.0,0.0,0.0,0.36330499051881204
2011-05-02,0.239799335606086,-0.9403724524621753,1.6977630957524632,0.23979933560608596,0.23979933560608596,0.13582806166848718,0.13582806166848718,0.13582806166848718,0.00828637895562463,0.00828637895562463,0.00828637895562463,0.12754168271286256,0.12754168271286256,0.12754168271286256,0.0,0.0,0.0,0.37562739727457317
2011-05-03,0.23950870716732026,-0.845700357121563,1.5919716741088832,0.23950870716732026,0.23950870716732026,0.13341977171132335,0.13341977171132335,0.13341977171132335,-0.0018068203457134932,-0.0018068203457134932,-0.0018068203457134932,0.13522659205703685,0.13522659205703685,0.13522659205703685,0.0,0.0,0.0,0.3729284788786436
2011-05-04,0.23921807872855447,-1.0129327522468015,1.5000177399925525,0.23921807872855447,0.23921807872855447,0.13366967876159896,0.13366967876159896,0.13366967876159896,-0.009505476462407202,-0.009505476462407202,-0.009505476462407202,0.14317515522400615,0.14317515522400615,0.14317515522400615,0.0,0.0,0.0,0.37288775749015346
2011-05-05,0.23892745028978873,-0.8582361910643357,1.5947807002355483,0.23892745028978873,0.23892745028978873,0.1322249639306188,0.1322249639306188,0.1322249639306188,-0.019007705760604097,-0.019007705760604097,-0.019007705760604097,0.1512326696912229,0.1512326696912229,0.1512326696912229,0.0,0.0,0.0,0.37115241422040757
2011-05-06,0.23863682185102306,-0.8227019057245434,1.6771430740228934,0.23863682185102306,0.23863682185102306,0.17867390751822745,0.17867390751822745,0.17867390751822745,0.019429824286974665,0.019429824286974665,0.019429824286974665,0.15924408323125278,0.15924408323125278,0.15924408323125278,0.0,0.0,0.0,0.4173107293692505
2011-05-07,0.23834619341225727,-0.9076589921528734,1.6385958284298785,0.23834619341225727,0.23834619341225727,0.16671759569724393,0.16671759569724393,0.16671759569724393,-0.00034049774497113864,-0.00034049774497113864,-0.00034049774497113864,0.16705809344221506,0.16705809344221506,0.16705809344221506,0.0,0.0,0.0,0.4050637891095012
2011-05-08,0.23805556497349153,-0.8163867685805745,1.7027412704196503,0.2380555649734915,0.2380555649734915,0.17747548429498383,0.17747548429498383,0.17747548429498383,0.0029442970711843893,0.0029442970711843893,0.0029442970711843893,0.17453118722379943,0.17453118722379943,0.17453118722379943,0.0,0.0,0.0,0.4155310492684754
2011-05-09,0.23776493653472572,-0.9186510169902152,1.728205624579882,0.23776493653472572,0.23776493653472572,0.18981788995956314,0.18981788995956314,0.18981788995956314,0.00828637895564551,0.00828637895564551,0.00828637895564551,0.18153151100391765,0.18153151100391765,0.18153151100391765,0.0,0.0,0.0,0.42758282649428886
2011-05-10,0.23747430809595999,-0.7997692396923475,1.7281389972980716,0.23747430809595999,0.23747430809595999,0.18613564494772344,0.18613564494772344,0.18613564494772344,-0.0018068203456812146,-0.0018068203456812146,-0.0018068203456812146,0.18794246529340466,0.18794246529340466,0.18794246529340466,0.0,0.0,0.0,0.42360995304368343
2011-05-11,0.23718367965719425,-0.8593628334373928,1.7000825411380833,0.23718367965719425,0.23718367965719425,0.1841604464198818,0.1841604464198818,0.1841604464198818,-0.009505476462446255,-0.009505476462446255,-0.009505476462446255,0.19366592288232803,0.19366592288232803,0.19366592288232803,0.0,0.0,0.0,0.42134412607707605
2011-05-12,0.23689305121842852,-0.8992313893657191,1.6850489917399574,0.23689305121842852,0.23689305121842852,0.17961727282433798,0.17961727282433798,0.17961727282433798,-0.019007705760590944,-0.019007705760590944,-0.019007705760590944,0.19862497858492895,0.19862497858492895,0.19862497858492895,0.0,0.0,0.0,0.4165103240427665
2011-05-13,0.23660242277966279,-0.7875001144989077,1.7683988002098099,0.23660242277966276,0.23660242277966276,0.22219597398730118,0.22219597398730118,0.22219597398730118,0.019429824286974293,0.019429824286974293,0.019429824286974293,0.20276614970032686,0.20276614970032686,0.20276614970032686,0.0,0.0,0.0,0.458798396766964
2011-05-14,0.236311794340897,-0.8431100408984101,1.641680542188276,0.236311794340897,0.236311794340897,0.20572046227143664,0.20572046227143664,0.20572046227143664,-0.00034049774497079755,-0.00034049774497079755,-0.00034049774497079755,0.2060609600164074,0.2060609600164074,0.2060609600164074,0.0,0.0,0.0,0.44203225661233364
2011-05-15,0.23602116590213126,-0.8507729480509879,1.6715792134808682,0.23602116590213126,0.23602116590213126,0.21145115297714237,0.21145115297714237,0.21145115297714237,0.002944297071110813,0.002944297071110813,0.002944297071110813,0.20850685590603155,0.20850685590603155,0.20850685590603155,0.0,0.0,0.0,0.44747231887927363
2011-05-16,0.23573053746336553,-0.7572738328635983,1.6233573550403602,0.23573053746336553,0.23573053746336553,0.21841379940012523,0.21841379940012523,0.21841379940012523,0.008286378955599097,0.008286378955599097,0.008286378955599097,0.21012742044452612,0.21012742044452612,0.21012742044452612,0.0,0.0,0.0,0.45414433686349076
2011-05-17,0.2354399090245998,-0.7817319140359054,1.7324437470702136,0.2354399090245998,0.2354399090245998,0.20916504971741173,0.20916504971741173,0.20916504971741173,-0.0018068203457683376,-0.0018068203457683376,-0.0018068203457683376,0.21097187006318005,0.21097187006318005,0.21097187006318005,0.0,0.0,0.0,0.44460495874201156
2011-05-18,0.23514928058583398,-0.7720465965986726,1.7090630606794082,0.23514928058583398,0.23514928058583398,0.20160836108494887,0.20160836108494887,0.20160836108494887,-0.00950547646246344,-0.00950547646246344,-0.00950547646246344,0.21111383754741225,0.21111383754741225,0.21111383754741225,0.0,0.0,0.0,0.43675764167078285
2011-05-19,0.23485865214706825,-0.8797154897311082,1.6742759762512844,0.23485865214706825,0.23485865214706825,0.19164175890893462,0.19164175890893462,0.19164175890893462,-0.019007705760666387,-0.019007705760666387,-0.019007705760666387,0.210649464669601,0.210649464669601,0.210649464669601,0.0,0.0,0.0,0.4265004110560029
2011-05-20,0.23456802370830246,-0.7096515542020593,1.6615967412296453,0.23456802370830246,0.23456802370830246,0.22912467116680088,0.22912467116680088,0.22912467116680088,0.019429824286978134,0.019429824286978134,0.019429824286978134,0.20969484687982276,0.20969484687982276,0.20969484687982276,0.0,0.0,0.0,0.46369269487510334
2011-05-21,0.23427739526953678,-0.7804133913209964,1.7143186167015063,0.23427739526953678,0.23427739526953678,0.2080423929822925,0.2080423929822925,0.2080423929822925,-0.0003404977449704532,-0.0003404977449704532,-0.0003404977449704532,0.20838289072726293,0.20838289072726293,0.20838289072726293,0.0,0.0,0.0,0.44231978825182927
2011-05-22,0.23398676683077105,-0.8450725341680325,1.7749209355996343,0.23398676683077105,0.23398676683077105,0.20980395860952428,0.20980395860952428,0.20980395860952428,0.002944297071160348,0.002944297071160348,0.002944297071160348,0.20685966153836394,0.20685966153836394,0.20685966153836394,0.0,0.0,0.0,0.4437907254402953
2011-05-23,0.23369613839200526,-0.7100704743252224,1.805076654545898,0.23369613839200526,0.23369613839200526,0.2135666928002422,0.2135666928002422,0.2135666928002422,0.008286378955671955,0.008286378955671955,0.008286378955671955,0.20528031384457024,0.20528031384457024,0.20528031384457024,0.0,0.0,0.0,0.44726283119224747
2011-05-24,0.23340550995323953,-0.8827612925002728,1.6563108045056634,0.23340550995323953,0.23340550995323953,0.20199788935351828,0.20199788935351828,0.20199788935351828,-0.00180682034569797,-0.00180682034569797,-0.00180682034569797,0.20380470969921624,0.20380470969921624,0.20380470969921624,0.0,0.0,0.0,0.4354033993067578
2011-05-25,0.2331148815144737,-0.8129448111749334,1.715500747879272,0.2331148815144737,0.2331148815144737,0.19308736350198677,0.19308736350198677,0.19308736350198677,-0.009505476462462211,-0.009505476462462211,-0.009505476462462211,0.202592839964449,0.202592839964449,0.202592839964449,0.0,0.0,0.0,0.4262022450164605
2011-05-26,0.23282425307570806,-0.8624346827392289,1.6206754449003933,0.23282425307570806,0.23282425307570806,0.18279246481751651,0.18279246481751651,0.18279246481751651,-0.019007705760653235,-0.019007705760653235,-0.019007705760653235,0.20180017057816976,0.20180017057816976,0.20180017057816976,0.0,0.0,0.0,0.4156167178932246
2011-05-27,0.23253362463694224,-0.8118617968759648,1.6698761495597392,0.23253362463694224,0.23253362463694224,0.22100286378105466,0.22100286378105466,0.22100286378105466,0.019429824286999034,0.019429824286999034,0.019429824286999034,0.20157303949405564,0.20157303949405564,0.20157303949405564,0.0,0.0,0.0,0.4535364884179969
2011-05-28,0.2322429961981765,-0.7582940133408702,1.568115661788082,0.2322429961981765,0.2322429961981765,0.2017037325391906,0.2017037325391906,0.2017037325391906,-0.0003404977449701111,-0.0003404977449701111,-0.0003404977449701111,0.20204423028416074,0.20204423028416074,0.20204423028416074,0.0,0.0,0.0,0.4339467287373671
2011-05-29,0.23195236775941072,-0.7314136501756124,1.6941264766029192,0.23195236775941072,0.23195236775941072,0.206273142320711,0.206273142320711,0.206273142320711,0.0029442970712043976,0.0029442970712043976,0.0029442970712043976,0.20332884524950662,0.20332884524950662,0.20332884524950662,0.0,0.0,0.0,0.4382255100801217
2011-05-30,0.231661739320645,-0.8846771224903873,1.6846641705007115,0.231661739320645,0.231661739320645,0.2138069732993746,0.2138069732993746,0.2138069732993746,0.008286378955625543,0.008286378955625543,0.008286378955625543,0.20552059434374909,0.20552059434374909,0.20552059434374909,0.0,0.0,0.0,0.4454687126200196
2011-05-31,0.2313711108818793,-0.8082408937573103,1.7013550232693693,0.2313711108818793,0.2313711108818793,0.20688178607156074,0.20688178607156074,0.20688178607156074,-0.0018068203457253917,-0.0018068203457253917,-0.0018068203457253917,0.20868860641728612,0.20868860641728612,0.20868860641728612,0.0,0.0,0.0,0.43825289695344005
2011-06-01,0.23108048244311352,-0.8012860320374104,1.756076620162465,0.23108048244311352,0.23108048244311352,0.20336937999985624,0.20336937999985624,0.20336937999985624,-0.009505476462460983,-0.009505476462460983,-0.009505476462460983,0.21287485646231724,0.21287485646231724,0.21287485646231724,0.0,0.0,0.0,0.4344498624429698
