Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media,Semana,Ano
82397,24/01/2017,1200,0,,26.1,,,,,,4,2017
82397,25/01/2017,0,,31.8,,10.1,5.1,28.08,75,2.733333,4,2017
82397,25/01/2017,1200,0,,25,,,,,,4,2017
82397,26/01/2017,0,,32.2,,8.8,4.5,28.78,74,3.733333,4,2017
82397,26/01/2017,1200,0,,26.5,,,,,,4,2017
82397,27/01/2017,0,,31.2,,7.2,5.5,27.84,81.25,3.4,4,2017
82397,27/01/2017,1200,7,,24.6,,,,,,4,2017
82397,28/01/2017,0,,31.3,,6.8,3.8,27.16,80.75,3.5,4,2017
82397,28/01/2017,1200,0.4,,24.4,,,,,,4,2017
82397,29/01/2017,0,,31.3,,9.7,3.4,27.72,77.75,3.233333,5,2017
82397,29/01/2017,1200,8.7,,24.7,,,,,,5,2017
82397,30/01/2017,0,,31.5,,10.2,4.5,27.94,71,2.633333,5,2017
82397,30/01/2017,1200,0,,24.6,,,,,,5,2017
82397,31/01/2017,0,,31.2,,4.2,5.5,27.36,83,3.4,5,2017
82397,31/01/2017,1200,14.3,,25,,,,,,5,2017
82397,01/02/2017,0,,31.4,,6,2.9,27.8,78.5,2.333333,5,2017
82397,01/02/2017,1200,3.8,,24.5,,,,,,5,2017
82397,02/02/2017,0,,31.9,,9.8,4.2,28.44,78.25,2.4,5,2017
82397,02/02/2017,1200,0.4,,25.9,,,,,,5,2017
82397,03/02/2017,0,,32,,10.8,4.4,28.36,77.75,3.4,5,2017
82397,03/02/2017,1200,0,,25.4,,,,,,5,2017
82397,04/02/2017,0,,33,,10.3,4.9,28.1,75.25,2.466667,5,2017
82397,04/02/2017,1200,0.6,,25,,,,,,5,2017
82397,05/02/2017,0,,32.2,,10.6,5.1,28.18,77,3.2,6,2017
82397,05/02/2017,1200,0,,25.1,,,,,,6,2017
82397,06/02/2017,0,,32.5,,10.1,4.5,28.34,76,2.733333,6,2017
82397,06/02/2017,1200,0,,25.4,,,,,,6,2017
82397,07/02/2017,0,,31.7,,11.1,5,28.54,75.25,2.566667,6,2017
82397,07/02/2017,1200,0,,26.7,,,,,,6,2017
82397,08/02/2017,0,,33,,10,5.2,28.6,78.25,2.9,6,2017
82397,08/02/2017,1200,0.9,,26.7,,,,,,6,2017
82397,09/02/2017,0,,32.8,,10.4,4.3,28.86,77.75,2.666667,6,2017
82397,09/02/2017,1200,0.3,,25.9,,,,,,6,2017
82397,10/02/2017,0,,32.8,,7.3,4.8,29.08,79.5,3.733333,6,2017
82397,10/02/2017,1200,0.1,,26.6,,,,,,6,2017
82397,11/02/2017,0,,28.6,,0,4,25.02,92,1.233333,6,2017
82397,11/02/2017,1200,80.5,,22.7,,,,,,6,2017
82397,12/02/2017,0,,29.4,,2.5,0.8,25.74,87,1.966667,7,2017
82397,12/02/2017,1200,12.6,,23.3,,,,,,7,2017
82397,13/02/2017,0,,29.8,,1.8,1.8,25.9,88.75,1.066667,7,2017
82397,13/02/2017,1200,0.2,,23.9,,,,,,7,2017
82397,14/02/2017,0,,32.1,,5.8,1.6,27.88,80.5,2.866667,7,2017
82397,14/02/2017,1200,1.4,,24.4,,,,,,7,2017
82397,15/02/2017,0,,32.6,,4.2,4.2,28.04,80,2.9,7,2017
82397,15/02/2017,1200,0.2,,24.4,,,,,,7,2017
82397,16/02/2017,0,,32.2,,10.6,4.3,28.3,76,3.133333,7,2017
82397,16/02/2017,1200,0,,25.1,,,,,,7,2017
82397,17/02/2017,0,,29.2,,0,4.7,26.08,87,1.2,7,2017
82397,17/02/2017,1200,3.6,,23.9,,,,,,7,2017
82397,18/02/2017,0,,29.8,,2.7,1.3,25.94,89.25,1.866667,7,2017
82397,18/02/2017,1200,13.5,,23.6,,,,,,7,2017
82397,19/02/2017,0,,28,,0.4,1.5,25.58,92.25,0.8,8,2017
82397,19/02/2017,1200,2,,23.6,,,,,,8,2017
82397,20/02/2017,0,,29,,1.6,1,25.42,88.5,1.233333,8,2017
82397,20/02/2017,1200,30,,22.9,,,,,,8,2017
82397,21/02/2017,0,,30.8,,3.9,1.5,26.88,85.25,2.366667,8,2017
82397,21/02/2017,1200,2.6,,23.4,,,,,,8,2017
82397,22/02/2017,0,,31.6,,10.3,2.3,27.66,78.25,2.566667,8,2017
82397,22/02/2017,1200,0.4,,24.5,,,,,,8,2017
82397,23/02/2017,0,,32.2,,10.8,4.8,28.06,76.75,2.366667,8,2017
82397,23/02/2017,1200,0,,25.3,,,,,,8,2017
82397,24/02/2017,0,,31.2,,8.4,3.7,28.1,81,2.9,8,2017
82397,24/02/2017,1200,0.6,,25.1,,,,,,8,2017
82397,25/02/2017,0,,31.9,,10.3,3.5,27.8,79,1.533333,8,2017
82397,25/02/2017,1200,2.6,,25.1,,,,,,8,2017
82397,26/02/2017,0,,31.2,,6.6,3.8,26.78,84,2.5,9,2017
82397,26/02/2017,1200,26.2,,23.7,,,,,,9,2017
82397,27/02/2017,0,,28.8,,0.9,2.7,25.64,89.25,2.666667,9,2017
82397,27/02/2017,1200,15.2,,23.4,,,,,,9,2017
82397,28/02/2017,0,,30.5,,3.6,1.4,26.78,84.75,1.066667,9,2017
82397,28/02/2017,1200,29.7,,23.4,,,,,,9,2017
82397,01/03/2017,0,,30.6,,3.2,2,26.98,83.75,1.366667,9,2017
82397,01/03/2017,1200,1.9,,24.3,,,,,,9,2017
82397,02/03/2017,0,,29.9,,2.6,1,25.54,87.75,0.7,9,2017
82397,02/03/2017,1200,44.8,,22.7,,,,,,9,2017
82397,03/03/2017,0,,30,,2.1,3.2,25.26,91.25,1.066667,9,2017
82397,03/03/2017,1200,44.4,,22.7,,,,,,9,2017
82397,04/03/2017,0,,30.2,,3.1,0.4,26.46,87,1.433333,9,2017
82397,04/03/2017,1200,11.8,,23.1,,,,,,9,2017
82397,05/03/2017,0,,29.9,,0.9,1.2,27.18,84.75,3.033333,10,2017
82397,05/03/2017,1200,11,,25.4,,,,,,10,2017
82397,06/03/2017,0,,31.6,,7.6,1.7,27.86,80,1.9,10,2017
82397,06/03/2017,1200,16.4,,24.2,,,,,,10,2017
82397,07/03/2017,0,,32.1,,10.6,3.4,28.3,78.25,2.533333,10,2017
82397,07/03/2017,1200,0.3,,25.1,,,,,,10,2017
82397,08/03/2017,0,,28.8,,1.3,3.6,26.26,89.5,1.933333,10,2017
82397,08/03/2017,1200,9.2,,24.1,,,,,,10,2017
82397,09/03/2017,0,,28.6,,0.2,1,25.58,91.5,0.866667,10,2017
82397,09/03/2017,1200,64.8,,23.3,,,,,,10,2017
82397,10/03/2017,0,,30.9,,4.6,0.8,26.92,83.5,1.633333,10,2017
82397,10/03/2017,1200,32.9,,23.2,,,,,,10,2017
82397,11/03/2017,0,,30.3,,0.9,2.8,26.12,88.5,1.4,10,2017
82397,11/03/2017,1200,1.4,,24.1,,,,,,10,2017
82397,12/03/2017,0,,30.7,,4.1,1.3,26.86,86.75,1.366667,11,2017
82397,12/03/2017,1200,0.4,,24,,,,,,11,2017
82397,13/03/2017,0,,29.3,,1.5,1.5,26.74,88,1.633333,11,2017
82397,13/03/2017,1200,9.9,,24.3,,,,,,11,2017
82397,14/03/2017,0,,30.9,,3.6,0.8,26.88,90,0.966667,11,2017
82397,14/03/2017,1200,2.2,,24.7,,,,,,11,2017
82397,15/03/2017,0,,31.8,,5.2,1.1,27.84,81.5,1.466667,11,2017
82397,15/03/2017,1200,2.4,,24.7,,,,,,11,2017
82397,16/03/2017,0,,30.5,,3,0.9,27.04,84.5,1.633333,11,2017
82397,16/03/2017,1200,2.8,,24.6,,,,,,11,2017
82397,17/03/2017,0,,31.3,,4.3,1.1,26.82,82.5,2.1,11,2017
82397,17/03/2017,1200,39.6,,22.7,,,,,,11,2017
82397,18/03/2017,0,,31.5,,5.5,1.5,27.28,81,0.433333,11,2017
82397,18/03/2017,1200,0,,23.5,,,,,,11,2017
82397,19/03/2017,0,,30.9,,5.5,1.3,27.34,79.75,1.9,12,2017
82397,19/03/2017,1200,0.6,,24,,,,,,12,2017
82397,20/03/2017,0,,30.5,,3.6,1.3,26.84,85,1.366667,12,2017
82397,20/03/2017,1200,11.2,,24,,,,,,12,2017
82397,21/03/2017,0,,31.2,,2.9,2,26.8,87.5,2.366667,12,2017
82397,21/03/2017,1200,9.4,,24.4,,,,,,12,2017
82397,22/03/2017,0,,27,,0,2.1,25.08,95.5,0,12,2017
82397,22/03/2017,1200,12.4,,23.8,,,,,,12,2017
82397,23/03/2017,0,,29.3,,1.8,0.4,25.08,92,1.1,12,2017
82397,23/03/2017,1200,35.6,,22.3,,,,,,12,2017
82397,24/03/2017,0,,26.6,,0.3,1,25.08,95.25,0.533333,12,2017
82397,24/03/2017,1200,27.2,,23.4,,,,,,12,2017
82397,25/03/2017,0,,31.3,,10.4,0.8,26.96,83.25,2.233333,12,2017
82397,25/03/2017,1200,14.1,,24.1,,,,,,12,2017
82397,26/03/2017,0,,28,,0,3,26.1,90.75,0.6,13,2017
82397,26/03/2017,1200,0.5,,24.3,,,,,,13,2017
82397,27/03/2017,0,,30.7,,2.6,0.9,26.22,88.25,2.066667,13,2017
82397,27/03/2017,1200,8.6,,23.1,,,,,,13,2017
82397,28/03/2017,0,,31.6,,9.3,0.7,27.08,85.5,1.366667,13,2017
82397,28/03/2017,1200,37.8,,23.4,,,,,,13,2017
82397,29/03/2017,0,,32,,9.2,3,27.68,80.75,2,13,2017
82397,29/03/2017,1200,0,,23.8,,,,,,13,2017
82397,30/03/2017,0,,30.1,,0.6,2.4,26.6,94,0.6,13,2017
82397,30/03/2017,1200,0.8,,25.4,,,,,,13,2017
82397,31/03/2017,0,,31.4,,2.9,0.8,26.82,88,1.2,13,2017
82397,31/03/2017,1200,23.5,,24.3,,,,,,13,2017
82397,01/04/2017,0,,27.4,,0,1.5,25.54,97.25,0.7,13,2017
82397,01/04/2017,1200,17.5,,24.1,,,,,,13,2017
82397,02/04/2017,0,,31.8,,9.1,0.6,27.36,81.75,2.033333,14,2017
82397,02/04/2017,1200,14.6,,23.4,,,,,,14,2017
82397,03/04/2017,0,,31.8,,5.6,1.9,27.68,82.25,0.8,14,2017
82397,03/04/2017,1200,1.4,,25,,,,,,14,2017
82397,04/04/2017,0,,31.8,,7,3.2,27.26,82,1.633333,14,2017
82397,04/04/2017,1200,6.4,,23.7,,,,,,14,2017
82397,05/04/2017,0,,28.4,,0,0.3,25.5,92.5,1.733333,14,2017
82397,05/04/2017,1200,29.7,,24.1,,,,,,14,2017
82397,06/04/2017,0,,32.2,,10.2,4.7,27.82,83.75,2.9,14,2017
82397,06/04/2017,1200,2.8,,23.9,,,,,,14,2017
82397,07/04/2017,0,,31.9,,9.7,3.4,27.76,78.5,1.366667,14,2017
82397,07/04/2017,1200,0,,24.5,,,,,,14,2017
82397,08/04/2017,0,,31.9,,9.8,3,28,76.75,1.366667,14,2017
82397,08/04/2017,1200,0,,24.5,,,,,,14,2017
82397,09/04/2017,0,,32.6,,10,4.6,28.6,80.5,2.733333,15,2017
82397,09/04/2017,1200,0.2,,24.4,,,,,,15,2017
82397,10/04/2017,0,,29.8,,0,4.2,26.34,90.25,2.166667,15,2017
82397,10/04/2017,1200,3.8,,24.3,,,,,,15,2017
82397,11/04/2017,0,,26.6,,0,1.2,24.58,94.75,0.366667,15,2017
82397,11/04/2017,1200,101.2,,23.3,,,,,,15,2017
82397,12/04/2017,0,,31.7,,9.3,0.4,26.76,84,1.666667,15,2017
82397,12/04/2017,1200,24.1,,23.1,,,,,,15,2017
82397,13/04/2017,0,,29.4,,2.6,2.7,26.76,91.5,1.3,15,2017
82397,13/04/2017,1200,5.7,,24.2,,,,,,15,2017
82397,14/04/2017,0,,29.2,,2.3,0.5,26.58,90.25,1.8,15,2017
82397,14/04/2017,1200,14.5,,24.3,,,,,,15,2017
82397,15/04/2017,0,,31.9,,8.2,1,27.64,82.5,1.633333,15,2017
82397,15/04/2017,1200,1.4,,24.2,,,,,,15,2017
82397,16/04/2017,0,,32.8,,8.3,3.7,28.04,77.75,1.933333,16,2017
82397,16/04/2017,1200,0,,24.6,,,,,,16,2017
82397,17/04/2017,0,,32.4,,10,4,27.7,83.75,2.633333,16,2017
82397,17/04/2017,1200,0,,24.7,,,,,,16,2017
82397,18/04/2017,0,,32,,9.1,3.5,27.72,86,2,16,2017
82397,18/04/2017,1200,0,,24.2,,,,,,16,2017
82397,19/04/2017,0,,32.4,,8.6,3.1,28.22,84.75,2.633333,16,2017
82397,19/04/2017,1200,0.2,,25.1,,,,,,16,2017
82397,20/04/2017,0,,31.7,,8.8,3.2,28.18,76,1.633333,16,2017
82397,20/04/2017,1200,10.6,,25.4,,,,,,16,2017
82397,21/04/2017,0,,31.4,,5.1,3.5,27.4,84,1.633333,16,2017
82397,21/04/2017,1200,6.2,,24.4,,,,,,16,2017
82397,22/04/2017,0,,31.2,,4.5,2.3,27.4,86,1.766667,16,2017
82397,22/04/2017,1200,10.6,,24.4,,,,,,16,2017
82397,23/04/2017,0,,30.9,,3.1,2.1,27.16,84.75,0.533333,17,2017
82397,23/04/2017,1200,9.2,,24.4,,,,,,17,2017
82397,24/04/2017,0,,30.6,,0.4,2.1,26.28,88.75,0.533333,17,2017
82397,24/04/2017,1200,39.1,,24.2,,,,,,17,2017
82397,25/04/2017,0,,31.8,,9.7,1.8,27.86,83.75,2.3,17,2017
82397,25/04/2017,1200,1.8,,24.1,,,,,,17,2017
82397,26/04/2017,0,,31.8,,9.3,3.2,27.94,79,1.8,17,2017
82397,26/04/2017,1200,0.6,,24.9,,,,,,17,2017
82397,27/04/2017,0,,30.6,,3.6,3.9,27.72,83.5,2.166667,17,2017
82397,27/04/2017,1200,0.6,,25.4,,,,,,17,2017
82397,28/04/2017,0,,29.9,,1,2.1,27.08,86.75,1.066667,17,2017
82397,28/04/2017,1200,9.6,,25.5,,,,,,17,2017
82397,29/04/2017,0,,31.4,,8,2,27.66,87.5,2.133333,17,2017
82397,29/04/2017,1200,0.1,,24.7,,,,,,17,2017
82397,30/04/2017,0,,29.8,,0.4,2.5,26.62,92.75,0.766667,18,2017
82397,30/04/2017,1200,34.1,,24.1,,,,,,18,2017
82397,01/05/2017,0,,31.5,,5.3,1.5,27.4,79.75,1.366667,18,2017
82397,01/05/2017,1200,3.8,,24.1,,,,,,18,2017
82397,02/05/2017,0,,31.8,,5,3.1,26.94,78.75,2.2,18,2017
82397,02/05/2017,1200,8.8,,23.9,,,,,,18,2017
82397,03/05/2017,0,,32,,9.2,3.7,28.2,80.25,3.233333,18,2017
82397,03/05/2017,1200,0,,24.6,,,,,,18,2017
82397,04/05/2017,0,,31.9,,9,4,27.92,78,1.633333,18,2017
82397,04/05/2017,1200,5.8,,24.3,,,,,,18,2017
82397,05/05/2017,0,,31.7,,8.8,3.8,27.44,77.25,2.1,18,2017
82397,05/05/2017,1200,3.6,,24.9,,,,,,18,2017
82397,06/05/2017,0,,32,,9.6,3.8,27.86,81,2.366667,18,2017
82397,06/05/2017,1200,0,,24.1,,,,,,18,2017
82397,07/05/2017,0,,31.5,,5.7,3.9,27.72,82.5,1.633333,19,2017
82397,07/05/2017,1200,0,,25.5,,,,,,19,2017
82397,08/05/2017,0,,30.6,,1,3,26.54,91.75,1.433333,19,2017
82397,08/05/2017,1200,17,,25.2,,,,,,19,2017
82397,09/05/2017,0,,29.4,,0.4,1.3,26.24,89.5,1.633333,19,2017
82397,09/05/2017,1200,19.2,,24.5,,,,,,19,2017
82397,10/05/2017,0,,31.4,,4.7,1.2,27.2,85.25,1.6,19,2017
82397,10/05/2017,1200,3.3,,24.6,,,,,,19,2017
82397,11/05/2017,0,,32,,9.8,3,28.02,78.5,2.633333,19,2017
82397,11/05/2017,1200,0,,25.3,,,,,,19,2017
82397,12/05/2017,0,,32.2,,8.8,3.8,28.22,81,2.666667,19,2017
82397,12/05/2017,1200,2.6,,25.1,,,,,,19,2017
82397,13/05/2017,0,,31.7,,3.9,3.5,27.06,80.25,1.066667,19,2017
82397,13/05/2017,1200,0,,25,,,,,,19,2017
82397,14/05/2017,0,,32.2,,8.9,3.2,27.62,77.25,1.933333,20,2017
82397,14/05/2017,1200,0,,24.3,,,,,,20,2017
82397,15/05/2017,0,,31.6,,7.6,3.9,27.72,83.25,1.566667,20,2017
82397,15/05/2017,1200,3.4,,25.4,,,,,,20,2017
82397,16/05/2017,0,,31.9,,9.3,2.5,27.48,82.25,1.366667,20,2017
82397,16/05/2017,1200,0.2,,24.3,,,,,,20,2017
82397,17/05/2017,0,,32.4,,9,3.1,28.62,79,3.2,20,2017
82397,17/05/2017,1200,0,,25.5,,,,,,20,2017
82397,18/05/2017,0,,31.6,,7.1,3.1,27.94,82.25,2.666667,20,2017
82397,18/05/2017,1200,7.6,,25.1,,,,,,20,2017
82397,19/05/2017,0,,31,,6.3,3.1,28.16,78.25,1.066667,20,2017
82397,19/05/2017,1200,3,,26.6,,,,,,20,2017
82397,20/05/2017,0,,31.3,,6.7,3.6,27.8,80.75,3.2,20,2017
82397,20/05/2017,1200,8.2,,24.9,,,,,,20,2017
82397,21/05/2017,0,,31.8,,9.3,3.7,28.24,77.75,2.6,21,2017
82397,21/05/2017,1200,1.4,,25.2,,,,,,21,2017
82397,22/05/2017,0,,31.9,,9.3,5.2,27.3,78.5,1.933333,21,2017
82397,22/05/2017,1200,0,,23.4,,,,,,21,2017
82397,23/05/2017,0,,32.3,,9.5,4,27.22,76.5,2.133333,21,2017
82397,23/05/2017,1200,0,,23.8,,,,,,21,2017
82397,24/05/2017,0,,32.6,,9.4,3.7,27.44,81.5,1.4,21,2017
82397,24/05/2017,1200,0,,24.4,,,,,,21,2017
82397,25/05/2017,0,,31.5,,7.8,3.4,27.82,76.5,1.366667,21,2017
82397,25/05/2017,1200,0,,24,,,,,,21,2017
82397,26/05/2017,0,,31.6,,2.9,3.1,27.4,82,2.2,21,2017
82397,26/05/2017,1200,1.9,,24.6,,,,,,21,2017
82397,27/05/2017,0,,32.2,,1.5,2.3,27.7,86.5,1.466667,21,2017
82397,27/05/2017,1200,0,,25.1,,,,,,21,2017
82397,28/05/2017,0,,28.7,,0,2.5,25.74,92,0,22,2017
82397,28/05/2017,1200,15,,23.8,,,,,,22,2017
82397,29/05/2017,0,,26.4,,0,0.5,24.28,97,2.033333,22,2017
82397,29/05/2017,1200,24,,23.3,,,,,,22,2017
82397,30/05/2017,0,,31.1,,5.9,0.6,26.86,82,1.966667,22,2017
82397,30/05/2017,1200,7.5,,23.2,,,,,,22,2017
82397,31/05/2017,0,,30.5,,5.9,2.3,26.82,85.25,0.8,22,2017
82397,31/05/2017,1200,0.4,,24.4,,,,,,22,2017
82397,01/06/2017,0,,31.8,,9.3,2.3,28,82.75,2.066667,22,2017
82397,01/06/2017,1200,0.1,,24.4,,,,,,22,2017
82397,02/06/2017,0,,31.9,,9.1,3.5,27.56,82,1.533333,22,2017
82397,02/06/2017,1200,0,,24.7,,,,,,22,2017
82397,03/06/2017,0,,32,,9.8,3.2,27.8,81.25,1.9,22,2017
82397,03/06/2017,1200,0.2,,25,,,,,,22,2017
82397,04/06/2017,0,,32.2,,9.8,3.7,28.3,73,2.133333,23,2017
82397,04/06/2017,1200,0.3,,24.7,,,,,,23,2017
82397,05/06/2017,0,,31.2,,7.6,4.4,27.52,74.75,2.9,23,2017
82397,05/06/2017,1200,4,,24.4,,,,,,23,2017
82397,06/06/2017,0,,31.9,,9.9,4.4,27.34,76.5,2.466667,23,2017
82397,06/06/2017,1200,0,,23.4,,,,,,23,2017
82397,07/06/2017,0,,32.5,,6.7,4.3,27.56,75.75,2.866667,23,2017
82397,07/06/2017,1200,0,,23.5,,,,,,23,2017
82397,08/06/2017,0,,32.2,,9.8,4.6,27.7,75,2.733333,23,2017
82397,08/06/2017,1200,0,,23.1,,,,,,23,2017
82397,09/06/2017,0,,32.8,,9.6,5.1,28.3,75.5,0.866667,23,2017
82397,09/06/2017,1200,0,,25.3,,,,,,23,2017
82397,10/06/2017,0,,32,,9,4.6,28.04,77.75,3.166667,23,2017
82397,10/06/2017,1200,0,,25,,,,,,23,2017
82397,11/06/2017,0,,30.6,,4.4,4.5,27.82,82.75,3,24,2017
82397,11/06/2017,1200,0.8,,25.1,,,,,,24,2017
82397,12/06/2017,0,,31,,9.3,2,26.96,78.5,0.966667,24,2017
82397,12/06/2017,1200,18.8,,23.6,,,,,,24,2017
82397,13/06/2017,0,,31.9,,9.5,4.1,27.92,74.75,2.9,24,2017
82397,13/06/2017,1200,0,,24.1,,,,,,24,2017
82397,14/06/2017,0,,31.4,,8.1,3.8,27.5,76.75,2.333333,24,2017
82397,14/06/2017,1200,0,,24.5,,,,,,24,2017
82397,15/06/2017,0,,31.4,,9.9,4.4,26.68,74,2.2,24,2017
82397,15/06/2017,1200,0,,23.3,,,,,,24,2017
82397,16/06/2017,0,,30.4,,6.2,3.9,25.74,84,2,24,2017
82397,16/06/2017,1200,6.2,,23.5,,,,,,24,2017
82397,17/06/2017,0,,31.6,,8.9,2.6,27,82,1.366667,24,2017
82397,17/06/2017,1200,0,,23.4,,,,,,24,2017
82397,18/06/2017,0,,31.7,,9.8,3.2,27.04,77.75,2.2,25,2017
82397,18/06/2017,1200,0,,24,,,,,,25,2017
82397,19/06/2017,0,,31.2,,7.5,3.7,27.28,77.5,2.4,25,2017
82397,19/06/2017,1200,11,,24.2,,,,,,25,2017
82397,20/06/2017,0,,31.4,,9.3,3.8,27.24,78.5,2.366667,25,2017
82397,20/06/2017,1200,0,,24.6,,,,,,25,2017
82397,21/06/2017,0,,31.7,,9.8,3.5,27.64,77.75,1.633333,25,2017
82397,21/06/2017,1200,0,,24.3,,,,,,25,2017
82397,22/06/2017,0,,32,,9.2,2.5,26.88,74.25,2.466667,25,2017
82397,22/06/2017,1200,0,,23.6,,,,,,25,2017
82397,23/06/2017,0,,31.4,,5,3.5,26.68,82,2.666667,25,2017
82397,23/06/2017,1200,0,,23.2,,,,,,25,2017
82397,24/06/2017,0,,32,,6,3.6,27.24,77,1.1,25,2017
82397,24/06/2017,1200,0.4,,24,,,,,,25,2017
82397,25/06/2017,0,,33.8,,9.8,3.5,28.14,70.5,3.366667,26,2017
82397,25/06/2017,1200,0,,24.3,,,,,,26,2017
82397,26/06/2017,0,,31.8,,7.6,5.1,27.76,73,2.733333,26,2017
82397,26/06/2017,1200,0,,24.6,,,,,,26,2017
82397,27/06/2017,0,,31.4,,2.9,5,27.68,76.25,1.633333,26,2017
82397,27/06/2017,1200,0,,24.6,,,,,,26,2017
82397,28/06/2017,0,,32.2,,7.6,4,27.86,71.75,3.766667,26,2017
82397,28/06/2017,1200,0,,25.1,,,,,,26,2017
82397,29/06/2017,0,,30.4,,5.4,4.2,26.46,82.75,1.9,26,2017
82397,29/06/2017,1200,3.8,,23.5,,,,,,26,2017
82397,30/06/2017,0,,28.6,,3.6,2.5,25.88,84.25,0.8,26,2017
82397,30/06/2017,1200,2.4,,24,,,,,,26,2017
82397,01/07/2017,0,,31,,4.8,1.6,25.9,89.25,2.133333,26,2017
82397,01/07/2017,1200,0,,24.1,,,,,,26,2017
82397,02/07/2017,0,,31.3,,6.1,1.8,26.68,80.5,1.533333,27,2017
82397,02/07/2017,1200,2.4,,23.7,,,,,,27,2017
82397,03/07/2017,0,,31.6,,8.8,3,26.7,79,2.633333,27,2017
82397,03/07/2017,1200,14.6,,22.9,,,,,,27,2017
82397,04/07/2017,0,,32,,9.8,4.1,26.28,73.25,2.2,27,2017
82397,04/07/2017,1200,0,,21.8,,,,,,27,2017
82397,05/07/2017,0,,31.3,,7.1,4.2,27.18,73.75,2.766667,27,2017
82397,05/07/2017,1200,0,,23.3,,,,,,27,2017
82397,06/07/2017,0,,29.7,,2.4,3.2,26.12,81.75,0.533333,27,2017
82397,06/07/2017,1200,2.2,,23.7,,,,,,27,2017
82397,07/07/2017,0,,33.8,,8,2.9,27.66,69,2.2,27,2017
82397,07/07/2017,1200,0,,23.3,,,,,,27,2017
82397,08/07/2017,0,,32.3,,8.4,4.2,26.94,70,1.733333,27,2017
82397,08/07/2017,1200,0,,23.6,,,,,,27,2017
82397,09/07/2017,0,,32.4,,9.9,5.1,27.46,72,3.8,28,2017
82397,09/07/2017,1200,0,,24,,,,,,28,2017
82397,10/07/2017,0,,31.4,,7.2,4.7,27.42,74.75,2.733333,28,2017
82397,10/07/2017,1200,0,,24.4,,,,,,28,2017
82397,11/07/2017,0,,31.8,,7.5,3.7,26.82,76.75,3.8,28,2017
82397,11/07/2017,1200,0,,24.1,,,,,,28,2017
82397,12/07/2017,0,,31.6,,9.2,4,26.82,72,1.9,28,2017
82397,12/07/2017,1200,0,,22.4,,,,,,28,2017
82397,13/07/2017,0,,32.2,,8.7,5.2,25.98,69.75,2.966667,28,2017
82397,13/07/2017,1200,0,,22.3,,,,,,28,2017
82397,14/07/2017,0,,32.9,,9.7,4.9,26.34,69.25,0.8,28,2017
82397,14/07/2017,1200,0,,22.4,,,,,,28,2017
82397,15/07/2017,0,,31.6,,5.6,5.1,26.58,71.25,2.633333,28,2017
82397,15/07/2017,1200,0,,23.1,,,,,,28,2017
82397,16/07/2017,0,,32.7,,8.8,5.1,27.3,69.75,2.4,29,2017
82397,16/07/2017,1200,0,,23.6,,,,,,29,2017
82397,17/07/2017,0,,31.7,,6,5.4,26.38,70,2.2,29,2017
82397,17/07/2017,1200,0,,22.4,,,,,,29,2017
82397,18/07/2017,0,,30,,0.2,5,25.8,76.75,2.6,29,2017
82397,18/07/2017,1200,0,,23.2,,,,,,29,2017
82397,19/07/2017,0,,32.6,,9.4,3.6,27.48,74.75,2.433333,29,2017
82397,19/07/2017,1200,0,,23.6,,,,,,29,2017
82397,20/07/2017,0,,32.5,,1.8,4.3,26.62,87.25,1.1,29,2017
82397,20/07/2017,1200,2.2,,23.8,,,,,,29,2017
82397,21/07/2017,0,,27.8,,1.1,5.2,24.1,92,1.966667,29,2017
82397,21/07/2017,1200,52.8,,22.3,,,,,,29,2017
82397,22/07/2017,0,,30.6,,9.2,1.2,26.12,81.25,2.866667,29,2017
82397,22/07/2017,1200,3.9,,22.4,,,,,,29,2017
82397,23/07/2017,0,,30.5,,8.3,3.5,26.44,77.25,1.9,30,2017
82397,23/07/2017,1200,0,,23.5,,,,,,30,2017
82397,24/07/2017,0,,32.2,,9.8,4.9,26.98,74,3.533333,30,2017
82397,24/07/2017,1200,0,,23.1,,,,,,30,2017
82397,25/07/2017,0,,32,,9.8,5.3,26.64,76,2.333333,30,2017
82397,25/07/2017,1200,0,,22.4,,,,,,30,2017
82397,26/07/2017,0,,31.9,,8.1,4.9,26.28,71.75,2.2,30,2017
82397,26/07/2017,1200,0,,22.5,,,,,,30,2017
82397,27/07/2017,0,,31.8,,9.9,4.6,26.58,68.5,3.1,30,2017
82397,27/07/2017,1200,0,,21.7,,,,,,30,2017
82397,28/07/2017,0,,31.8,,5.8,5,27.18,79,3.7,30,2017
82397,28/07/2017,1200,0,,25.3,,,,,,30,2017
82397,29/07/2017,0,,31.8,,9.9,4.7,26.52,71.75,2.466667,30,2017
82397,29/07/2017,1200,0,,22,,,,,,30,2017
82397,30/07/2017,0,,31.8,,9.9,5.7,26.36,69.25,4.3,31,2017
82397,30/07/2017,1200,0,,21.4,,,,,,31,2017
82397,31/07/2017,0,,30.9,,8.7,6.6,26.74,76.5,3.766667,31,2017
82397,31/07/2017,1200,0,,23.6,,,,,,31,2017
82397,01/08/2017,0,,31.7,,9.1,6.1,27.36,73.5,3.133333,31,2017
82397,01/08/2017,1200,0,,24.4,,,,,,31,2017
82397,02/08/2017,0,,31.4,,7.7,5.2,27,75,3.7,31,2017
